Card ID,Card Name,Expansion,Collection No.,Stage (Pokémon)/Type (Energy and Trainer),Rule,Category,Previous stage,HP,Type,Weakness,Resistance (Type),Retreat,Move Name,Cost,Damage,Effect Explanation,Stage (Pokémon)/Type (Energy and Trainer)_encoded,Category_encoded,Type_encoded,Weakness_encoded,strat_vector_0,strat_vector_1,strat_vector_2,strat_vector_3,strat_vector_4,strat_vector_5,strat_vector_6,strat_vector_7,strat_vector_8,strat_vector_9,strat_vector_10,strat_vector_11,strat_vector_12,strat_vector_13,strat_vector_14,strat_vector_15,strat_vector_16,strat_vector_17,strat_vector_18,strat_vector_19,strat_vector_20,strat_vector_21,strat_vector_22,strat_vector_23,strat_vector_24,strat_vector_25,strat_vector_26,strat_vector_27,strat_vector_28,strat_vector_29,strat_vector_30,strat_vector_31,strat_vector_32,strat_vector_33,strat_vector_34,strat_vector_35,strat_vector_36,strat_vector_37,strat_vector_38,strat_vector_39,strat_vector_40,strat_vector_41,strat_vector_42,strat_vector_43,strat_vector_44,strat_vector_45,strat_vector_46,strat_vector_47,strat_vector_48,strat_vector_49,strat_vector_50,strat_vector_51,strat_vector_52,strat_vector_53,strat_vector_54,strat_vector_55,strat_vector_56,strat_vector_57,strat_vector_58,strat_vector_59,strat_vector_60,strat_vector_61,strat_vector_62,strat_vector_63,strat_vector_64,strat_vector_65,strat_vector_66,strat_vector_67,strat_vector_68,strat_vector_69,strat_vector_70,strat_vector_71,strat_vector_72,strat_vector_73,strat_vector_74,strat_vector_75,strat_vector_76,strat_vector_77,strat_vector_78,strat_vector_79,strat_vector_80,strat_vector_81,strat_vector_82,strat_vector_83,strat_vector_84,strat_vector_85,strat_vector_86,strat_vector_87,strat_vector_88,strat_vector_89,strat_vector_90,strat_vector_91,strat_vector_92,strat_vector_93,strat_vector_94,strat_vector_95,strat_vector_96,strat_vector_97,strat_vector_98,strat_vector_99,strat_vector_100,strat_vector_101,strat_vector_102,strat_vector_103,strat_vector_104,strat_vector_105,strat_vector_106,strat_vector_107,strat_vector_108,strat_vector_109,strat_vector_110,strat_vector_111,strat_vector_112,strat_vector_113,strat_vector_114,strat_vector_115,strat_vector_116,strat_vector_117,strat_vector_118,strat_vector_119,strat_vector_120,strat_vector_121,strat_vector_122,strat_vector_123,strat_vector_124,strat_vector_125,strat_vector_126,strat_vector_127
1134,Team Rocket's Transceiver,DRI,178,Item,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Search your deck for a Supporter card that has “Team Rocket” in its name, reveal it, and put it into your hand. Then, shuffle your deck.",2,3,0,0,-10.618849,-4.344541,-4.034,-11.355403,8.3451395,-5.3261323,7.912244,0.093139805,3.3217502,-12.414599,-1.3055091,2.4455762,3.4092062,6.9494176,-2.3295076,0.8490596,-9.502302,-14.923409,9.306709,2.004214,-12.031564,-9.01096,-6.125006,23.368507,-26.44888,2.8405504,-5.0645323,-1.1637528,18.31558,0.9641727,-10.073348,-10.310276,6.317713,-10.777206,13.807666,-9.217746,1.6091954,-9.734009,-14.949673,-10.010679,-4.921318,3.7673178,7.833709,-2.0891073,-16.809095,-12.772342,8.720642,-18.956745,3.353804,-12.559061,-8.91238,5.163739,11.495622,-16.288359,3.7845838,-2.3279634,0.43160492,3.0178595,-2.4253778,-34.794846,-9.91587,1.7143563,21.253302,10.573965,5.2148395,9.4037895,-0.87780356,3.643205,-14.043404,-1.3122802,-5.08117,12.712822,1.0811702,16.978086,-10.630722,3.1114614,3.8531458,-2.781988,-4.818499,7.257992,5.122836,2.7069216,-1.8603436,10.64954,0.57980996,-14.929947,-4.7861576,22.401823,5.4859743,-5.233361,1.6019515,4.316993,1.8360684,-13.891184,10.07397,-7.186027,7.801928,-7.9353666,-2.4723892,-14.077908,-2.4653158,12.775145,3.597344,1.984525,5.8182583,0.70402884,-7.641147,-8.386175,-12.454049,2.5971818,-15.708347,-2.1536007,-12.497202,14.365911,-6.0906086,-4.7732506,7.852934,-5.1906214,-2.1522777,2.3626885,0.8736295,-14.263484,-0.057421155,2.8599157,-2.2317717,-8.842791,7.4146104,6.6710987
1249,Grand Tree,SCR,136,Stadium,ACE SPEC,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Once during each player’s turn, that player may search their deck for a Stage 1 Pokémon that evolves from 1 of their Basic Pokémon and put it onto that Pokémon to evolve it. If that Pokémon was evolved in this way, that player may search their deck for a Stage 2 Pokémon that evolves from that Pokémon and put it onto that Pokémon to evolve it. Then, that player shuffles their deck. (Players can’t evolve a Basic Pokémon during their first turn or a Basic Pokémon that was put into play this turn.)",5,3,0,0,-11.328199,-17.151485,-0.6734402,-9.947892,2.283178,6.9119678,-1.768616,-4.2436094,8.3218355,-6.852485,-6.688661,1.0602967,-5.782533,0.51656324,-1.7069392,-5.1486106,-4.9870768,9.9801855,10.4371805,-3.215766,-1.6339704,-13.497601,-6.6742635,-14.220828,14.35308,-8.059381,-3.5926127,9.679732,-19.79672,3.782799,-1.2345821,-6.4761667,17.176655,13.526636,8.643468,-12.129,2.7998066,-3.9180932,-15.463807,-3.3641255,-2.7817988,0.20145886,-5.7490463,-10.616967,5.794081,-7.9014344,-11.56268,-9.204161,18.550177,4.4862843,-4.4133677,10.22258,13.192591,10.514061,2.4380932,-1.9004483,-9.113097,2.796794,-1.409765,19.116718,-20.815283,0.58558714,19.420351,8.8587675,-7.0487013,-4.76986,-2.6600323,-1.8950288,-9.056582,-3.5847456,-4.5092444,19.13368,-10.333745,10.811977,1.4238291,-4.2722816,6.3542075,5.227597,0.9234944,15.466021,5.356263,1.928086,-4.074571,-9.1191025,6.7054625,-0.13980335,-3.444903,20.35025,-9.488826,4.8237195,-12.078685,-0.271473,-6.487749,-3.5176373,-0.7395927,-11.712617,-10.855338,-6.802606,-18.93447,-8.264377,-8.90167,2.684054,-2.0115306,-14.882908,7.460191,5.787415,-17.267939,-6.321423,1.7290248,-2.3785696,-2.5540948,4.6829906,7.198896,9.408263,-5.039212,-2.0422063,3.4115527,-4.077196,-4.9514604,-3.8928175,4.283154,-15.670016,-2.6021729,1.2774228,-4.6616592,-12.14467,14.939375,0.8178201
1252,Gravity Mountain,SSP,177,Stadium,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,Each Stage 2 Pokémon in play (both yours and your opponent’s) gets -30 HP.,5,3,0,0,-11.328199,-17.151485,-0.6734402,-9.947892,2.283178,6.9119678,-1.768616,-4.2436094,8.3218355,-6.852485,-6.688661,1.0602967,-5.782533,0.51656324,-1.7069392,-5.1486106,-4.9870768,9.9801855,10.4371805,-3.215766,-1.6339704,-13.497601,-6.6742635,-14.220828,14.35308,-8.059381,-3.5926127,9.679732,-19.79672,3.782799,-1.2345821,-6.4761667,17.176655,13.526636,8.643468,-12.129,2.7998066,-3.9180932,-15.463807,-3.3641255,-2.7817988,0.20145886,-5.7490463,-10.616967,5.794081,-7.9014344,-11.56268,-9.204161,18.550177,4.4862843,-4.4133677,10.22258,13.192591,10.514061,2.4380932,-1.9004483,-9.113097,2.796794,-1.409765,19.116718,-20.815283,0.58558714,19.420351,8.8587675,-7.0487013,-4.76986,-2.6600323,-1.8950288,-9.056582,-3.5847456,-4.5092444,19.13368,-10.333745,10.811977,1.4238291,-4.2722816,6.3542075,5.227597,0.9234944,15.466021,5.356263,1.928086,-4.074571,-9.1191025,6.7054625,-0.13980335,-3.444903,20.35025,-9.488826,4.8237195,-12.078685,-0.271473,-6.487749,-3.5176373,-0.7395927,-11.712617,-10.855338,-6.802606,-18.93447,-8.264377,-8.90167,2.684054,-2.0115306,-14.882908,7.460191,5.787415,-17.267939,-6.321423,1.7290248,-2.3785696,-2.5540948,4.6829906,7.198896,9.408263,-5.039212,-2.0422063,3.4115527,-4.077196,-4.9514604,-3.8928175,4.283154,-15.670016,-2.6021729,1.2774228,-4.6616592,-12.14467,14.939375,0.8178201
1130,Arven's Sandwich,DRI,161,Item,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Heal 30 damage from your Active Pokémon. If that Pokémon is an Arven’s Pokémon, heal 100 damage from it instead.",2,3,0,0,-10.618849,-4.344541,-4.034,-11.355403,8.3451395,-5.3261323,7.912244,0.093139805,3.3217502,-12.414599,-1.3055091,2.4455762,3.4092062,6.9494176,-2.3295076,0.8490596,-9.502302,-14.923409,9.306709,2.004214,-12.031564,-9.01096,-6.125006,23.368507,-26.44888,2.8405504,-5.0645323,-1.1637528,18.31558,0.9641727,-10.073348,-10.310276,6.317713,-10.777206,13.807666,-9.217746,1.6091954,-9.734009,-14.949673,-10.010679,-4.921318,3.7673178,7.833709,-2.0891073,-16.809095,-12.772342,8.720642,-18.956745,3.353804,-12.559061,-8.91238,5.163739,11.495622,-16.288359,3.7845838,-2.3279634,0.43160492,3.0178595,-2.4253778,-34.794846,-9.91587,1.7143563,21.253302,10.573965,5.2148395,9.4037895,-0.87780356,3.643205,-14.043404,-1.3122802,-5.08117,12.712822,1.0811702,16.978086,-10.630722,3.1114614,3.8531458,-2.781988,-4.818499,7.257992,5.122836,2.7069216,-1.8603436,10.64954,0.57980996,-14.929947,-4.7861576,22.401823,5.4859743,-5.233361,1.6019515,4.316993,1.8360684,-13.891184,10.07397,-7.186027,7.801928,-7.9353666,-2.4723892,-14.077908,-2.4653158,12.775145,3.597344,1.984525,5.8182583,0.70402884,-7.641147,-8.386175,-12.454049,2.5971818,-15.708347,-2.1536007,-12.497202,14.365911,-6.0906086,-4.7732506,7.852934,-5.1906214,-2.1522777,2.3626885,0.8736295,-14.263484,-0.057421155,2.8599157,-2.2317717,-8.842791,7.4146104,6.6710987
1135,Energy Coin,BLK,81,Item,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Flip 2 coins. If both of them are heads, search your deck for a Basic Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",2,3,0,0,-10.618849,-4.344541,-4.034,-11.355403,8.3451395,-5.3261323,7.912244,0.093139805,3.3217502,-12.414599,-1.3055091,2.4455762,3.4092062,6.9494176,-2.3295076,0.8490596,-9.502302,-14.923409,9.306709,2.004214,-12.031564,-9.01096,-6.125006,23.368507,-26.44888,2.8405504,-5.0645323,-1.1637528,18.31558,0.9641727,-10.073348,-10.310276,6.317713,-10.777206,13.807666,-9.217746,1.6091954,-9.734009,-14.949673,-10.010679,-4.921318,3.7673178,7.833709,-2.0891073,-16.809095,-12.772342,8.720642,-18.956745,3.353804,-12.559061,-8.91238,5.163739,11.495622,-16.288359,3.7845838,-2.3279634,0.43160492,3.0178595,-2.4253778,-34.794846,-9.91587,1.7143563,21.253302,10.573965,5.2148395,9.4037895,-0.87780356,3.643205,-14.043404,-1.3122802,-5.08117,12.712822,1.0811702,16.978086,-10.630722,3.1114614,3.8531458,-2.781988,-4.818499,7.257992,5.122836,2.7069216,-1.8603436,10.64954,0.57980996,-14.929947,-4.7861576,22.401823,5.4859743,-5.233361,1.6019515,4.316993,1.8360684,-13.891184,10.07397,-7.186027,7.801928,-7.9353666,-2.4723892,-14.077908,-2.4653158,12.775145,3.597344,1.984525,5.8182583,0.70402884,-7.641147,-8.386175,-12.454049,2.5971818,-15.708347,-2.1536007,-12.497202,14.365911,-6.0906086,-4.7732506,7.852934,-5.1906214,-2.1522777,2.3626885,0.8736295,-14.263484,-0.057421155,2.8599157,-2.2317717,-8.842791,7.4146104,6.6710987
1094,Bug Catching Set,TWM,143,Item,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,Look at the top 7 cards of your deck. You may reveal up to 2 in any combination of {G} Pokémon and Basic {G} Energy cards you find there and put them into your hand. Shuffle the other cards back into your deck.,2,3,0,0,-10.618849,-4.344541,-4.034,-11.355403,8.3451395,-5.3261323,7.912244,0.093139805,3.3217502,-12.414599,-1.3055091,2.4455762,3.4092062,6.9494176,-2.3295076,0.8490596,-9.502302,-14.923409,9.306709,2.004214,-12.031564,-9.01096,-6.125006,23.368507,-26.44888,2.8405504,-5.0645323,-1.1637528,18.31558,0.9641727,-10.073348,-10.310276,6.317713,-10.777206,13.807666,-9.217746,1.6091954,-9.734009,-14.949673,-10.010679,-4.921318,3.7673178,7.833709,-2.0891073,-16.809095,-12.772342,8.720642,-18.956745,3.353804,-12.559061,-8.91238,5.163739,11.495622,-16.288359,3.7845838,-2.3279634,0.43160492,3.0178595,-2.4253778,-34.794846,-9.91587,1.7143563,21.253302,10.573965,5.2148395,9.4037895,-0.87780356,3.643205,-14.043404,-1.3122802,-5.08117,12.712822,1.0811702,16.978086,-10.630722,3.1114614,3.8531458,-2.781988,-4.818499,7.257992,5.122836,2.7069216,-1.8603436,10.64954,0.57980996,-14.929947,-4.7861576,22.401823,5.4859743,-5.233361,1.6019515,4.316993,1.8360684,-13.891184,10.07397,-7.186027,7.801928,-7.9353666,-2.4723892,-14.077908,-2.4653158,12.775145,3.597344,1.984525,5.8182583,0.70402884,-7.641147,-8.386175,-12.454049,2.5971818,-15.708347,-2.1536007,-12.497202,14.365911,-6.0906086,-4.7732506,7.852934,-5.1906214,-2.1522777,2.3626885,0.8736295,-14.263484,-0.057421155,2.8599157,-2.2317717,-8.842791,7.4146104,6.6710987
1243,Perilous Jungle,TEF,156,Stadium,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"During Pokémon Checkup, put 2 more damage counters on each Poisoned non-{D} Pokémon (both yours and your opponent’s).",5,3,0,0,-11.328199,-17.151485,-0.6734402,-9.947892,2.283178,6.9119678,-1.768616,-4.2436094,8.3218355,-6.852485,-6.688661,1.0602967,-5.782533,0.51656324,-1.7069392,-5.1486106,-4.9870768,9.9801855,10.4371805,-3.215766,-1.6339704,-13.497601,-6.6742635,-14.220828,14.35308,-8.059381,-3.5926127,9.679732,-19.79672,3.782799,-1.2345821,-6.4761667,17.176655,13.526636,8.643468,-12.129,2.7998066,-3.9180932,-15.463807,-3.3641255,-2.7817988,0.20145886,-5.7490463,-10.616967,5.794081,-7.9014344,-11.56268,-9.204161,18.550177,4.4862843,-4.4133677,10.22258,13.192591,10.514061,2.4380932,-1.9004483,-9.113097,2.796794,-1.409765,19.116718,-20.815283,0.58558714,19.420351,8.8587675,-7.0487013,-4.76986,-2.6600323,-1.8950288,-9.056582,-3.5847456,-4.5092444,19.13368,-10.333745,10.811977,1.4238291,-4.2722816,6.3542075,5.227597,0.9234944,15.466021,5.356263,1.928086,-4.074571,-9.1191025,6.7054625,-0.13980335,-3.444903,20.35025,-9.488826,4.8237195,-12.078685,-0.271473,-6.487749,-3.5176373,-0.7395927,-11.712617,-10.855338,-6.802606,-18.93447,-8.264377,-8.90167,2.684054,-2.0115306,-14.882908,7.460191,5.787415,-17.267939,-6.321423,1.7290248,-2.3785696,-2.5540948,4.6829906,7.198896,9.408263,-5.039212,-2.0422063,3.4115527,-4.077196,-4.9514604,-3.8928175,4.283154,-15.670016,-2.6021729,1.2774228,-4.6616592,-12.14467,14.939375,0.8178201
948,Pikachu,ASC,55,Basic Pokémon,,None/Missing,,70.0,{L},{F},,1.0,Tail Smack,{L},10.0,,1,3,8,2,-0.5650425,3.511637,-1.1064512,2.1418,0.76867545,-1.9854616,0.66489494,-1.0135387,-3.2795172,-0.14625527,0.38487735,0.0758131,-1.1465383,-0.22706822,2.6720107,-1.2516829,3.9673946,3.1918557,-1.9717857,-3.1260662,1.359361,-1.8128505,-1.0711957,-0.3722663,0.90832555,-0.12175688,-0.94524413,2.2133985,0.36283207,-1.5123339,-2.0528147,-2.4798913,2.6596959,-0.22719286,-3.09489,10.425676,1.3901355,1.8436372,4.2323265,0.9433181,-0.57084143,-2.371233,3.3370383,3.8029768,-1.8973901,8.835674,1.287852,1.622712,-1.3510265,-3.2933846,1.3992598,-6.2615614,-2.4510734,1.2430638,1.4023793,-3.4086525,2.6269493,-0.38075715,-0.7508519,0.49738145,3.7607918,0.41377476,1.0218545,-0.38986573,0.48734424,1.7291473,-0.62332654,0.59362465,5.733294,0.6061208,0.9418634,-2.1758394,0.91334563,-5.3263507,-1.4011974,3.0402436,0.7416223,-1.2310959,-4.4179907,-0.7159114,-4.55029,-0.9842095,-0.8696979,1.2071229,2.2030773,2.4752011,0.86557287,-4.4715977,3.3227437,1.0023185,-1.6473526,-5.51862,4.8023567,6.753921,4.4277267,-0.46443394,1.9886243,-0.97683465,0.10024659,-1.1802953,4.0225143,0.9841947,1.056575,-1.2730048,-1.310602,-0.7176874,0.7170817,-3.2568917,-2.7879393,-0.32595512,9.946056,-2.0278544,-1.1562248,-0.69243246,-0.5319268,0.35437143,-5.972993,-3.1500058,-0.11689877,-1.1756086,2.409236,0.735614,5.289975,-1.1192905,-2.534219,-0.11199389,1.4357814,-1.4320128
1218,Team Rocket's Giovanni,DRI,174,Supporter,,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Switch your Active Team Rocket’s Pokémon with 1 of your Benched Team Rocket’s Pokémon. If you do, switch in 1 of your opponent’s Benched Pokémon to the Active Spot.",8,3,0,0,-4.951635,-23.793264,-1.0056845,-15.395793,-5.2275434,14.369236,-6.0147347,-5.033124,8.587033,-1.206366,-9.444692,3.3795528,-10.660955,-6.4714656,-2.583449,-7.763941,-13.094804,24.761723,4.822411,-8.94699,5.447085,-7.1047416,-5.4257565,-20.35474,30.059101,-11.803453,-8.724397,15.189835,-33.0156,-6.451072,-6.798261,-7.285272,23.864185,23.283253,13.914112,-8.162972,1.9463768,-8.721812,-27.77325,-7.9655447,0.98782134,-1.7557452,-8.326183,-14.698705,21.563675,-15.120314,-10.890382,-8.379869,27.833757,4.947649,-12.31544,7.9365864,26.941545,10.801099,7.54217,1.1455454,0.95481664,2.6730256,-0.35661206,40.425285,-25.281765,9.3496,22.580687,9.477348,-9.119644,-0.18628055,-2.3877501,-1.4758931,-7.297955,3.4505312,-8.697182,23.871662,-13.159484,17.440266,7.023157,-5.6828136,-0.5298477,2.5720599,-2.07613,16.501984,2.3055975,-5.131473,-0.51371366,-13.406627,10.257848,1.3427577,-2.598861,29.43033,-14.010789,-3.485645,-27.862928,5.440583,-3.7934964,-10.349476,-4.3385024,-18.422947,-13.764741,-2.6903238,-32.51767,-2.988258,-6.849492,0.2844401,-2.025645,-19.429985,5.1500077,6.2,-25.76709,-10.998438,-1.2378427,4.1151457,-0.68910766,4.757319,0.9608557,8.148804,-13.465948,-14.697578,6.698452,-9.113871,-0.36380723,0.46833256,9.591798,-7.449458,-5.1474953,-0.48521245,-12.216458,-23.452686,23.535269,-4.396106
1247,Neutralization Zone,SFA,60,Stadium,ACE SPEC,None/Missing,,0.0,None/Missing,None/Missing,,,,,0.0,"Prevent all damage done to Pokémon that don’t have a Rule Box (both yours and your opponent’s) by attacks from the opponent’s Pokémon {ex} and Pokémon {V}. (Pokémon {ex}, Pokémon {V}, etc. have Rule Boxes.)

This card can’t be put into your hand or deck from the discard pile.",5,3,0,0,-11.328199,-17.151485,-0.6734402,-9.947892,2.283178,6.9119678,-1.768616,-4.2436094,8.3218355,-6.852485,-6.688661,1.0602967,-5.782533,0.51656324,-1.7069392,-5.1486106,-4.9870768,9.9801855,10.4371805,-3.215766,-1.6339704,-13.497601,-6.6742635,-14.220828,14.35308,-8.059381,-3.5926127,9.679732,-19.79672,3.782799,-1.2345821,-6.4761667,17.176655,13.526636,8.643468,-12.129,2.7998066,-3.9180932,-15.463807,-3.3641255,-2.7817988,0.20145886,-5.7490463,-10.616967,5.794081,-7.9014344,-11.56268,-9.204161,18.550177,4.4862843,-4.4133677,10.22258,13.192591,10.514061,2.4380932,-1.9004483,-9.113097,2.796794,-1.409765,19.116718,-20.815283,0.58558714,19.420351,8.8587675,-7.0487013,-4.76986,-2.6600323,-1.8950288,-9.056582,-3.5847456,-4.5092444,19.13368,-10.333745,10.811977,1.4238291,-4.2722816,6.3542075,5.227597,0.9234944,15.466021,5.356263,1.928086,-4.074571,-9.1191025,6.7054625,-0.13980335,-3.444903,20.35025,-9.488826,4.8237195,-12.078685,-0.271473,-6.487749,-3.5176373,-0.7395927,-11.712617,-10.855338,-6.802606,-18.93447,-8.264377,-8.90167,2.684054,-2.0115306,-14.882908,7.460191,5.787415,-17.267939,-6.321423,1.7290248,-2.3785696,-2.5540948,4.6829906,7.198896,9.408263,-5.039212,-2.0422063,3.4115527,-4.077196,-4.9514604,-3.8928175,4.283154,-15.670016,-2.6021729,1.2774228,-4.6616592,-12.14467,14.939375,0.8178201
6,Basic {F} Energy,SVE,6,Basic Energy,,None/Missing,,0.0,{F},None/Missing,,,,,0.0,,0,3,6,0,-4.1073475,11.90626,-10.549,5.5343895,12.974934,3.9648588,6.4865103,12.956176,-16.57463,-1.5131885,-6.213615,-2.8707018,1.3316662,3.6956546,0.37394616,9.215258,8.920575,-19.497726,-14.404817,5.7797594,-3.4059134,-3.0714355,2.807532,28.742878,-36.09342,-0.91012865,-3.546912,1.7760576,24.32083,-7.5017653,-16.593908,-6.0930166,3.0343916,-9.322951,6.5816855,47.08368,-3.0255535,6.0565467,-3.2678058,-13.61903,-7.3099146,-6.0543237,10.3952675,19.56837,-11.692362,3.2343054,39.25913,-21.551561,-10.262538,-2.7071197,15.837715,15.012826,-5.421477,-29.701754,11.193256,-22.454788,14.741346,0.22712708,2.2610974,-21.873644,12.359449,-1.9157324,3.9046443,8.721366,13.537159,46.863453,-9.512869,7.950066,11.278543,-3.4220288,-8.236082,3.2601643,-2.930133,4.1252556,-3.872684,18.854958,7.848104,-10.070855,-24.533466,-6.4989967,-8.268775,-7.8012567,52.419727,6.1866055,-12.3168125,-14.293549,0.8861769,-5.5232315,19.951277,-9.198666,-11.912939,3.360812,36.392677,-25.919035,1.2829342,0.05944624,-8.077571,-5.63278,-0.48743847,-23.004343,14.2572565,10.476682,6.589134,30.550064,-9.020451,-21.814209,2.2608564,-14.255171,-23.253979,46.46315,26.83687,-11.428783,-44.965427,-7.0816536,-9.995165,-10.666277,20.844755,-1.1562791,14.79705,-25.883577,6.5673933,1.0842066,13.799128,-6.156723,-4.5810814,-14.999367,4.775469,1.0769014
11,Mist Energy,TEF,161,Special Energy,,None/Missing,,0.0,{C},None/Missing,,,,,0.0,"As long as this card is attached to a Pokémon, it provides {C} Energy.

Prevent all effects of attacks used by your opponent’s Pokémon done to the Pokémon this card is attached to. (Existing effects are not removed. Damage is not an effect.)",4,3,3,0,-10.641499,-14.024774,0.32580805,-8.830312,3.0669909,1.5977823,1.5944101,-3.602848,8.853143,-7.943331,-6.0163007,-1.2296063,-1.2657771,2.0652668,-0.56279373,-3.2014942,0.015298379,3.5061154,10.421253,-2.1585531,-5.248775,-16.091068,-8.2168045,-4.300481,2.5221317,-3.3947768,-4.4966335,7.6028404,-8.03715,2.9945314,1.1555463,-5.964934,17.006994,8.557792,3.4547956,-17.898973,3.8515131,-2.7600377,-9.853283,-5.92848,-4.518018,2.2715158,-3.0267797,-7.4167457,-2.2578273,-1.3710219,-11.575201,-13.950959,11.724221,-1.3546247,1.2880594,15.023954,5.087723,7.346299,1.1135324,-7.435927,-9.294294,1.733201,-2.602625,5.7027893,-17.531506,-0.367283,18.847523,8.924623,-0.7927483,-7.973694,-0.31212568,1.3332375,-12.824809,-2.1868637,-3.6522377,16.357964,-6.152761,4.399329,-0.05859258,-2.764369,6.80406,3.5788205,3.8078203,13.918044,9.959335,2.9389977,-10.503953,-3.9435244,6.9030843,-6.445963,-1.6460687,11.945686,-6.1853757,2.0633233,-5.036987,-4.3975534,-8.317835,3.8903246,2.6643496,-8.98503,-6.3691974,-7.444294,-14.054816,-10.056254,-9.621774,4.33865,-0.6633069,-9.527539,8.5243,8.428162,-10.88966,-8.504098,-0.46449962,-7.6147513,-3.2514637,3.6675813,6.7059712,11.621755,-4.849904,1.9427668,0.61957616,-6.5566587,-12.4922905,-5.1947603,3.7159843,-17.811323,3.778016,2.5060842,-4.8225503,-7.6326303,8.968988,6.9177737
18,Grow Grass Energy,POR,86,Special Energy,,None/Missing,,0.0,{G},None/Missing,,,,,0.0,"As long as this card is attached to a Pokémon, it provides {G} Energy.
The {G} Pokémon this card is attached to gets +20 HP.",4,3,7,0,-10.641499,-14.024774,0.32580805,-8.830312,3.0669909,1.5977823,1.5944101,-3.602848,8.853143,-7.943331,-6.0163007,-1.2296063,-1.2657771,2.0652668,-0.56279373,-3.2014942,0.015298379,3.5061154,10.421253,-2.1585531,-5.248775,-16.091068,-8.2168045,-4.300481,2.5221317,-3.3947768,-4.4966335,7.6028404,-8.03715,2.9945314,1.1555463,-5.964934,17.006994,8.557792,3.4547956,-17.898973,3.8515131,-2.7600377,-9.853283,-5.92848,-4.518018,2.2715158,-3.0267797,-7.4167457,-2.2578273,-1.3710219,-11.575201,-13.950959,11.724221,-1.3546247,1.2880594,15.023954,5.087723,7.346299,1.1135324,-7.435927,-9.294294,1.733201,-2.602625,5.7027893,-17.531506,-0.367283,18.847523,8.924623,-0.7927483,-7.973694,-0.31212568,1.3332375,-12.824809,-2.1868637,-3.6522377,16.357964,-6.152761,4.399329,-0.05859258,-2.764369,6.80406,3.5788205,3.8078203,13.918044,9.959335,2.9389977,-10.503953,-3.9435244,6.9030843,-6.445963,-1.6460687,11.945686,-6.1853757,2.0633233,-5.036987,-4.3975534,-8.317835,3.8903246,2.6643496,-8.98503,-6.3691974,-7.444294,-14.054816,-10.056254,-9.621774,4.33865,-0.6633069,-9.527539,8.5243,8.428162,-10.88966,-8.504098,-0.46449962,-7.6147513,-3.2514637,3.6675813,6.7059712,11.621755,-4.849904,1.9427668,0.61957616,-6.5566587,-12.4922905,-5.1947603,3.7159843,-17.811323,3.778016,2.5060842,-4.8225503,-7.6326303,8.968988,6.9177737
17,Ignition Energy,WHT,86,Special Energy,,None/Missing,,0.0,{C}{C}{C},None/Missing,,,,,0.0,"If this card is attached to 1 of your Pokémon, discard it at the end of your turn.

As long as this card is attached to a Pokémon, it provides {C} Energy.

If this card is attached to an Evolution Pokémon, it provides {C}{C}{C} Energy instead.",4,3,4,0,-10.641499,-14.024774,0.32580805,-8.830312,3.0669909,1.5977823,1.5944101,-3.602848,8.853143,-7.943331,-6.0163007,-1.2296063,-1.2657771,2.0652668,-0.56279373,-3.2014942,0.015298379,3.5061154,10.421253,-2.1585531,-5.248775,-16.091068,-8.2168045,-4.300481,2.5221317,-3.3947768,-4.4966335,7.6028404,-8.03715,2.9945314,1.1555463,-5.964934,17.006994,8.557792,3.4547956,-17.898973,3.8515131,-2.7600377,-9.853283,-5.92848,-4.518018,2.2715158,-3.0267797,-7.4167457,-2.2578273,-1.3710219,-11.575201,-13.950959,11.724221,-1.3546247,1.2880594,15.023954,5.087723,7.346299,1.1135324,-7.435927,-9.294294,1.733201,-2.602625,5.7027893,-17.531506,-0.367283,18.847523,8.924623,-0.7927483,-7.973694,-0.31212568,1.3332375,-12.824809,-2.1868637,-3.6522377,16.357964,-6.152761,4.399329,-0.05859258,-2.764369,6.80406,3.5788205,3.8078203,13.918044,9.959335,2.9389977,-10.503953,-3.9435244,6.9030843,-6.445963,-1.6460687,11.945686,-6.1853757,2.0633233,-5.036987,-4.3975534,-8.317835,3.8903246,2.6643496,-8.98503,-6.3691974,-7.444294,-14.054816,-10.056254,-9.621774,4.33865,-0.6633069,-9.527539,8.5243,8.428162,-10.88966,-8.504098,-0.46449962,-7.6147513,-3.2514637,3.6675813,6.7059712,11.621755,-4.849904,1.9427668,0.61957616,-6.5566587,-12.4922905,-5.1947603,3.7159843,-17.811323,3.778016,2.5060842,-4.8225503,-7.6326303,8.968988,6.9177737
